건물명,주소,위도,경도
망원동동원데쟈뷰, 망원동 516,37.56038511,126.9001193
영화블렌하임, 망원동 517,37.55852672,126.9063564
신부파스카5차, 망원동 518,37.56206944,126.9020385
마포한강아이파크, 망원동 521,37.55262222,126.9030791
건원 베스트원, 면목동 105-4,37.58863642,127.0895999
용마한신2, 면목동 1073,37.5811004,127.094445
용마한신, 면목동 1077-1,37.58130305,127.0959377
한영드림, 면목동 121-32,37.58955173,127.0879057
킴스아파트, 면목동 126-1,37.59020863,127.0867095
아이쉐르빌, 면목동 126-48,37.59014143,127.0864714
형제, 면목동 1278,37.59145248,127.0884099
동일스카이씨티(37차), 면목동 1286-1,37.59224012,127.0887189
그린캐슬APT, 면목동 136-2,37.59078863,127.0831954
미래한건아파트 101동, 면목동 136-77,37.59092442,127.0833421
한강훼미리(138-28), 면목동 138-28,37.58940608,127.0841878
라이프미성, 면목동 1-41,37.58894568,127.1009566
용마동아, 면목동 1499,37.57887875,127.0949199
두산1, 면목동 1500,37.58163898,127.0839828
두산6, 면목동 1501,37.5775666,127.0806458
현대, 면목동 1502,37.57618485,127.0896687
리치카운티, 면목동 1505,37.58927019,127.0849919
동원베네스트, 면목동 1508,37.58385924,127.0840047
두산2, 면목동 1510,37.58053072,127.083536
두산3, 면목동 1511,37.57973361,127.0830497
형진, 면목동 1512,37.58645174,127.0749941
면목삼호101, 면목동 1513,37.5763907,127.0884406
풍림, 면목동 1514,37.59098299,127.0723103
성원상떼빌, 면목동 1515,37.57752613,127.0907887
면목삼익, 면목동 1516,37.57518586,127.0795883
진로, 면목동 1517,37.58788714,127.1016681
신우, 면목동 1518,37.58044936,127.0792571
신성, 면목동 1519,37.5888771,127.0729351
일신강변, 면목동 1520,37.58686016,127.0746501
두원, 면목동 1521,37.57342865,127.0797985
두산4, 면목동 1522,37.57886395,127.0822461
두산5, 면목동 1522-1,37.5780899,127.0812621
솔루테아파트, 면목동 1523,37.58927557,127.0769374
온세솔내움, 면목동 1524,37.58611953,127.095578
용마산금호어울림, 면목동 1525,37.57754863,127.0915979
남청파인힐(101동), 면목동 1526,37.58823394,127.0905127
신성미소지움, 면목동 1527,37.58719061,127.0960615
면목동금호어울림아파트, 면목동 1528,37.57717598,127.0892723
경남아너스빌, 면목동 1529,37.57569434,127.0803754
면목동2차미소지움아파트, 면목동 1530,37.58659721,127.096455
마젤란21, 면목동 1531,37.58680168,127.0841165
IS아파트, 면목동 1534,37.59133258,127.0819512
현대휴온, 면목동 1535,37.59225212,127.078629
용마산하늘채, 면목동 1537,37.57244895,127.087022
주함해븐타워 원(면목동), 면목동 1541,37.59248674,127.0872932
한양수자인사가정파크, 면목동 1543,37.57947217,127.0940561
라온프라이빗, 면목동 1544,37.58229063,127.0788069
사가정센트럴아이파크, 면목동 164-10,37.58280467,127.0816601
진성그린건설 테라스 아파트, 면목동 173-21,37.58386733,127.0770469
효성, 면목동 177-56,37.58666005,127.0776161
동성네스트빌, 면목동 181-30,37.58938318,127.0778542
한신, 면목동 193-1,37.58752905,127.0752094
삼성제이드아파트, 면목동 194-3,37.58491468,127.0765058
동진노블클래스, 면목동 353-55,37.57804617,127.0852709
용마, 면목동 354-12,37.57710759,127.0862774
아람플러스, 면목동 472-8,37.58088956,127.0899001
용마금호타운, 면목동 494,37.58283085,127.0943285
삼일, 면목동 499-42,37.58370086,127.0879746
신영, 면목동 538,37.58722503,127.0866147
글로벌파크, 면목동 564-1,37.58432504,127.0843709
대원칸타빌, 면목동 581,37.57802495,127.0902528
강호, 면목동 624-5,37.5783793,127.0869414
대한, 면목동 636-5,37.5805346,127.0869474
킴스타워, 면목동 637-2,37.58072403,127.0861699
SM해그린, 면목동 668-1,37.57787245,127.0829657
늘푸른동아, 면목동 715,37.57289271,127.0806667
한건브리앙, 면목동 88-52,37.5920551,127.0925179
세모, 면목동 91-58,37.59272078,127.0876125
건양하늘터, 명륜1가 23,37.58790637,126.9978371
대보, 명륜1가 36-5,37.58753283,126.9994591
아마레스, 명륜1가 45-5,37.58695693,126.9988949
방산(5-102), 명륜1가 5-102,37.59059189,126.9970129
방산아파트, 명륜1가 5-89,37.59051731,126.9971037
아남2, 명륜2가 236,37.58605795,126.9987249
아남3, 명륜2가 237,37.58570061,127.0002497
아남1, 명륜2가 4,37.5856033,126.9993442
어젤리아 명륜2, 명륜2가 8,37.58444931,126.9994885
어젤리아 명륜1, 명륜2가 8-67,37.58419389,126.9996713
(1-102), 명륜3가 1-102,37.5894707,126.9952517
한빛, 명륜3가 1-30,37.5894279,126.9949241
삼익그린2차, 명일동 15,37.55313307,127.1486789
현대(명일), 명일동 251-1,37.5485148,127.1488187
고덕주공9, 명일동 257,37.5478872,127.1498814
삼익가든, 명일동 270,37.54721053,127.147692
우성103동, 명일동 312-165,37.55263006,127.141983
삼보힐아파트, 명일동 312-256,37.55142906,127.1414828
우성102동, 명일동 312-257,37.55322372,127.1422363
중앙, 명일동 326-9,37.54990113,127.1452171
명일엘지, 명일동 332,37.54901575,127.1456644
KNP, 명일동 336-12,37.54823346,127.1444014
동은그랜드, 명일동 348-4,37.5456051,127.1454187
다성씨티(1차), 명일동 351-5,37.54519971,127.1448965
다성씨티(2), 명일동 352-5,37.54571867,127.144625
태천해오름102동A, 명일동 352-8,37.54520601,127.1441252
원일타워, 명일동 353-2,37.54539734,127.1433032
형인허브빌, 명일동 354,37.54706687,127.1444325
태천해오름101동, 명일동 355,37.54545988,127.144279
우성101동, 명일동 356,37.55286919,127.1420034
에스엠해그린, 명일동 357,37.54525297,127.1456876
명일동 다성이즈빌아파트, 명일동 358,37.5511692,127.1408307
래미안솔베뉴, 명일동 359,37.5525749,127.1452212
삼익그린11차, 명일동 38,37.5520073,127.1504797
삼환고덕, 명일동 41,37.54948897,127.1518419
명일우성, 명일동 42,37.55113338,127.1522135
신동아, 명일동 44,37.55365791,127.1521399
삼환, 명일동 47,37.553694,127.1538204
명일진로, 명일동 47-12,37.55323645,127.1547779
동양타워, 명일동 48-12,37.55206459,127.1540727
한양, 명일동 54,37.55048127,127.1553528
현대(고덕), 명일동 56,37.55051919,127.1534766
리버하이츠, 목동 131-45,37.544026,126.8814079
효원빌라트, 목동 135-6,37.54481818,126.8823787
우성, 목동 200,37.90587545,127.5945762
삼도, 목동 315-3,37.38365653,127.2001597
목동훼미리, 목동 315-4,37.38347103,127.2002642
삼도2, 목동 315-5,37.38372217,127.2001211
힐타운, 목동 315-6,37.38351276,127.1997386
목동센트럴푸르지오, 목동 404-13,37.38452573,127.1977313
목동대림, 목동 405,37.89731172,127.576038
동해아파트, 목동 405-293,37.52440331,126.8729927
연지프로빌, 목동 405-300,37.52424241,126.8734591
목동성삼하이츠, 목동 406-38,37.52590002,126.8691428
진도1 103동, 목동 408-20,37.52496126,126.8688906
래디앙아파트, 목동 408-219,37.52471817,126.8681163
신화타워, 목동 502-1,37.38398585,127.2147365
대원, 목동 502-7,37.54687633,126.8688194
어바니엘, 목동 514-18,37.54664509,126.8748425
목동리버힐, 목동 520-11,37.54581793,126.8800831
두레, 목동 521-2,37.54624413,126.877064
엘리시아, 목동 524,37.90237424,127.5696523
삼성(528-7), 목동 528-7,37.54612378,126.8726811
애드웰(534), 목동 534,37.90331939,127.5693416
목동효성, 목동 539-4,37.54398388,126.8763186
목동진흥, 목동 539-6,37.54370919,126.8761289
수산팰리스, 목동 541,37.90425167,127.5702782
목동금호베스트빌, 목동 549,37.9054895,127.5728832
CG아름채 목동아파트, 목동 555-4,37.54346561,126.8707706
Park Palace II, 목동 558-7,37.54256368,126.8736511
목동벨로스주상복합, 목동 614-8,37.54785753,126.8635801
동원, 목동 643-7,37.54482826,126.8639434
성원2, 목동 709-2,37.54274435,126.8634798
목동다솔, 목동 713-29,37.54145969,126.8641084
상진지오벨리, 목동 713-5,37.8911343,127.5483954
두란, 목동 714-1,37.89098782,127.5482568
동구햇살아파트2차, 목동 715-3,37.8899867,127.5475142
일신파스텔, 목동 721-2,37.88988171,127.5472863
세종그랑시아, 목동 722-5,37.89005637,127.5470473
동구햇살아파트, 목동 724-2,37.89093861,127.5487278
목동휘버스I, 목동 729-12,37.53756832,126.8646254
목동휘버스II, 목동 729-18,37.53758094,126.8648603
지오트레벨, 목동 729-2,37.89053645,127.5519169
보경, 목동 729-4,37.53782114,126.8648628
동도(729-5), 목동 729-5,37.53781394,126.8650655
왕자상가아파트, 목동 736-3,37.89348341,127.5550174
목화, 목동 736-4,37.89318047,127.5543174
목동보미리즌빌, 목동 739-1,37.89333635,127.5560947
목동길성그랑프리텔, 목동 739-5,37.89328778,127.5560826
상진지오밸리나동, 목동 743-20,37.53893994,126.8680767
한일, 목동 743-21,37.5391097,126.8681642
청포도아파트, 목동 745-1,37.8912046,127.5531572
미성, 목동 745-12,37.53785855,126.8684987
목동동화옥시죤-7, 목동 747-12,37.538821,126.8696621
월드메르디앙, 목동 750-5,37.88912207,127.5544166
목동성원초원, 목동 751-4,37.53887678,126.8707849
극동늘푸른, 목동 752-1,37.73189727,126.7471471
금강에스쁘아, 목동 753-1,37.88904719,127.5540022
목4현대, 목동 755-1,37.88601552,127.5535763
목동태진드림피아, 목동 755-2,37.88646843,127.5521661
목동2차아이파크, 목동 758-2,37.88555702,127.5544797
건진, 목동 761-13,37.53713238,126.8688143
목동성원, 목동 763-1,37.88413556,127.5523136
신목, 목동 764-4,37.53562668,126.869275
삼성(766-1), 목동 766-1,37.88436791,127.5533126
금호아파트(768), 목동 768-5,37.5359071,126.8671003
에이스, 목동 769-19,37.53541784,126.8673697
인우, 목동 771-31,37.53466918,126.8688468
스카이빌아파트, 목동 772-11,37.53426083,126.8692623
신동아파밀리에, 목동 772-7,37.53487205,126.8694799
목동글로리파크, 목동 773-3,37.73016422,126.7472629
성보, 목동 773-5,37.73033335,126.7471184
애드웰(774-10), 목동 774-10,37.53333742,126.8689012
엘리온, 목동 803-2,37.88362203,127.5510347
상록, 목동 806-18,37.53018727,126.8647993
동도 빌라트, 목동 806-25,37.53027308,126.8651007
대원칸타빌, 목동 808-5,37.52857937,126.8647751
목동신시가지1, 목동 901,37.73348118,126.731554
목동신시가지2, 목동 902,37.73360522,126.732101
목동신시가지3, 목동 903,37.88810366,127.5475995
목동신시가지4, 목동 904,37.88737062,127.5472606
목동트윈빌, 목동 905-22,37.53218206,126.8768248
부영그린타운1, 목동 907-12,37.53620073,126.8800956
벽산미라지타워, 목동 907-14,37.5358641,126.8795069
현대파크빌(907-23), 목동 907-23,37.53586399,126.8802795
목동가든스위트, 목동 907-5,37.53615251,126.8787301
부영2, 목동 908-28,37.53635238,126.8811255
부영3, 목동 908-34,37.5367456,126.8822
목동신시가지6, 목동 911,37.7278056,126.7315579
목동신시가지5, 목동 912,37.88888765,127.5480253
현대하이페리온, 목동 916,37.72981448,126.7332364
목동신시가지7, 목동 925,37.73015919,126.7355637
벽산, 목동 926-7,37.52652001,126.86863
목동성원(926-8), 목동 926-8,37.52639568,126.8693311
건영, 목동 928,37.88564986,127.5471304
목동청구한신아파트, 목동 929,37.88690445,127.5485986
현대, 목동 930,37.8848879,127.5467248
목동현대아파트(931), 목동 931,37.88520714,127.5475559
목동현대1, 목동 932,37.88455228,127.547232
삼익, 목동 933,37.88462378,127.547934
금호1, 목동 934,37.88457599,127.5483112
진도1, 목동 935,37.88418625,127.5481554
진도2, 목동 936,37.886982,127.5446839
청학, 목동 938,37.88446622,127.5486243
현대I-PARK, 목동 940,37.93368618,127.5925881
대원칸타빌2, 목동 941,37.93297253,127.6044349
대원칸타빌3, 목동 944,37.93235601,127.6042313
목동노블레스, 목동 945,37.93193324,127.6050341
월드메르디앙3, 목동 947,37.93213865,127.6087285
월드메르디앙2, 목동 948,37.93198777,127.6087461
웨스트빌, 목동 949,37.93086958,127.5989801
목동 이-편한세상, 목동 950,37.93067025,127.5932735
금호어울림, 목동 951,37.93003517,127.5951311
목동두산위브, 목동 953,37.93054087,127.5877803
웨스트빌(102동), 목동 954,37.93090562,127.5910727
근상프리즘, 목동 955,37.9317499,127.5918276
롯데캐슬위너, 목동 956,37.93123945,127.5835474
명지해드는터, 목동 957,37.93062237,127.5856617
목동미소래, 목동 958,37.92986568,127.586071
정은스카이빌(959), 목동 959,37.92833798,127.5858697
신한이모르젠, 목동 960,37.92806105,127.5857658
하이페리온2, 목동 961,37.925757,127.5898862
트라팰리스 웨스턴에비뉴, 목동 962,37.92485807,127.5865832
트라팰리스 이스턴에비뉴, 목동 962-1,37.72786257,126.7366517
목동롯데캐슬마에스트로, 목동 965,37.92498596,127.5841575
목동에버하임, 목동 966,37.92348175,127.5820719
인왕산아이파크, 무악동 60,37.57707601,126.9571876
무악다온채, 무악동 66-1,37.57613791,126.9579293
현대, 무악동 82,37.5756497,126.9610727
인왕산2차아이파크, 무악동 88,37.57568789,126.9596689
경희궁 롯데캐슬, 무악동 89,37.57386498,126.9594447
하늘빛아파트, 묵동 121-302,37.61423965,127.0809299
신내, 묵동 13,37.6161593,127.0847951
삼성, 묵동 161-4,37.61685691,127.0787878
헤르만스테이트, 묵동 162-17,37.61622312,127.0787555
묵동자이(1단지), 묵동 164-4,37.61490091,127.0779296
신도, 묵동 167,37.61685319,127.077385
고덕 골든빌(102동), 묵동 168-16,37.61617434,127.0766567
늘봄, 묵동 168-4,37.61665028,127.0764327
고덕 골든빌(103동), 묵동 168-7,37.6163349,127.0766095
고덕 골든빌(101동), 묵동 168-8,37.61604959,127.076693
신도브래뉴, 묵동 169-10,37.61507122,127.0768317
위더스빌, 묵동 169-11,37.61456779,127.0771414
로프트원 태릉입구역, 묵동 169-12,37.61537179,127.0768789
묵동자이(2단지), 묵동 170-1,37.61381706,127.0775118
월등스카이뷰, 묵동 170-27,37.61418949,127.077051
공감대, 묵동 171-4,37.61363173,127.0783204
대성웰빙, 묵동 172-3,37.61396534,127.0792526
(174-26), 묵동 174-26,37.61305118,127.0785941
문수해오름, 묵동 174-9,37.61318955,127.0782669
장미, 묵동 188-1,37.60596739,127.0794766
신내두산, 묵동 20,37.61691869,127.0891188
신내대림, 묵동 20,37.61691869,127.0891188
우성, 묵동 245-64,37.6067903,127.0771467
한국, 묵동 378,37.61436242,127.0734827
극동늘푸른, 묵동 379,37.61461405,127.0761296
신도2, 묵동 380,37.61715521,127.0781828
신안1, 묵동 381,37.61284274,127.0809923
신안2, 묵동 382,37.61410501,127.0800401
세방, 묵동 383,37.61538687,127.083573
신안3, 묵동 384,37.61245291,127.0818173
현대아이파크, 묵동 385,37.61053428,127.0736819
금호어울림, 묵동 386,37.61275005,127.0799797
브라운스톤태릉, 묵동 387,37.61884571,127.0823548
동구햇살, 묵동 388,37.6133036,127.0744496
태창네스트빌, 묵동 389,37.61634015,127.0772115
효산센터빌, 묵동 391,37.60779715,127.0776668
월드메르디앙, 묵동 392,37.61300164,127.073437
묵동포레시타, 묵동 393,37.6093958,127.0755187
이편한세상 화랑대, 묵동 396,37.61599526,127.0830171
풀내음(A동), 묵동 58-1,37.61587074,127.0805812
풀내음(B동), 묵동 58-3,37.61593175,127.0803905
묵동리본타워, 묵동 7,37.61896739,127.0862684
충무, 묵정동 11-2,37.56078754,127.0006818
묵정, 묵정동 11-67,37.5606878,127.000048
남성, 문래동2가 35,37.51252635,126.8916309
문래동해태, 문래동3가 13,37.51719205,126.9013739
문래자이, 문래동3가 54,37.51610414,126.8967398
국화맨션, 문래동3가 76-1,37.51629833,126.892749
한신, 문래동3가 77-2,37.51758384,126.892998
문래우정, 문래동3가 78,37.51551012,126.8929674
문래건영, 문래동3가 93-1,37.51841539,126.8924751
문래힐스테이트, 문래동3가 94,37.51856696,126.8910967
태영데시앙, 문래동3가 96,37.51954938,126.8973044
문래동금호어울림, 문래동3가 97,37.51907861,126.8976235
예지팰리스77차, 문래동3가 99,37.52027562,126.8920539
문래동삼환, 문래동4가 43,37.51377134,126.8895011
리버뷰신안인스빌1단지, 문래동4가 67,37.51420162,126.8885284
리버뷰신안인스빌2단지, 문래동4가 68,37.51325558,126.8902906
문래대림, 문래동5가 1,37.51702282,126.8880872
문래 두산위브, 문래동5가 14,37.51682288,126.8857906
현대3, 문래동5가 21,37.51608195,126.8844446
진주, 문래동5가 22,37.51710903,126.8847481
현대5, 문래동5가 23-1,37.51759021,126.8831894
